"","1","2","3","4"
"塗紅",0,0,0,0.000124929727028546
"塗著",0,0,0,0.000124929727028546
"填滿",0,0,0,0.000124929727028546
"墮落",0,0,0,0.000124929727028546
"壁畫",0,0,0,0.000124929727028546
"壓到",0,0,0,0.000124929727028546
"壓在",0,0,0,0.000124929727028546
"壞處",0,0,0,0.000249859454057093
"士",0,0,0,0.0016240864513711
"士洪",0,0,0,0.00124929727028546
"士洪向",0,0,0,0.000249859454057093
"士洪娶",0,0,0,0.000124929727028546
"士洪笑道",0,0,0,0.000124929727028546
"外商",0,0,0,0.000124929727028546
"外灘",0,0,0,0.000124929727028546
"外立",0,0,0,0.000124929727028546
"外逃",0,0,0,0.000124929727028546
"多壞",0,0,0,0.000124929727028546
"夜報",0,0,0,0.000124929727028546
"夜深人靜",0,0,0,0.000124929727028546
"夜色",0,0,0,0.000124929727028546
"夜風",0,0,0,0.000124929727028546
"夠不夠",0,0,0,0.000124929727028546
"夢幻",0,0,0,0.000124929727028546
"夢魘",0,0,0,0.000124929727028546
"大人",0,0,0,0.000124929727028546
"大學畢業",0,0,0,0.000249859454057093
"大屋",0,0,0,0.000124929727028546
"大得",0,0,0,0.000124929727028546
"大惑不解",0,0,0,0.000124929727028546
"大把大把",0,0,0,0.000124929727028546
"大方",0,0,0,0.000249859454057093
"大概",0,0,0,0.000124929727028546
"大清早",0,0,0,0.000124929727028546
"大白",0,0,0,0.000124929727028546
"大石頭",0,0,0,0.000124929727028546
"大腿",0,0,0,0.000124929727028546
"大袖",0,0,0,0.000124929727028546
"大部分",0,0,0,0.000124929727028546
"大門",0,0,0,0.000124929727028546
"大開",0,0,0,0.000124929727028546
"天還",0,0,0,0.000124929727028546
"太嫌",0,0,0,0.000124929727028546
"太小",0,0,0,0.000124929727028546
"太少的",0,0,0,0.000124929727028546
"太深",0,0,0,0.000124929727028546
"太漂亮",0,0,0,0.000124929727028546
"太短",0,0,0,0.000124929727028546
"太遠",0,0,0,0.000124929727028546
"央求",0,0,0,0.000124929727028546
"失儀",0,0,0,0.000124929727028546
"夾取",0,0,0,0.000124929727028546
"夾竹桃",0,0,0,0.000249859454057093
"奔波",0,0,0,0.000124929727028546
"套下去",0,0,0,0.000124929727028546
"套鞋",0,0,0,0.000124929727028546
"奢侈",0,0,0,0.000124929727028546
"奪",0,0,0,0.000124929727028546
"女店員",0,0,0,0.000124929727028546
"奸夫",0,0,0,0.000124929727028546
"她立",0,0,0,0.000124929727028546
"她罷",0,0,0,0.000124929727028546
"她說",0,0,0,0.000374789181085639
"她負",0,0,0,0.000124929727028546
"她連",0,0,0,0.000124929727028546
"好不容易",0,0,0,0.000124929727028546
"好久",0,0,0,0.000124929727028546
"好久不見",0,0,0,0.000249859454057093
"好好兒",0,0,0,0.000124929727028546
"好極了",0,0,0,0.000124929727028546
"妒忌",0,0,0,0.000249859454057093
"妓女",0,0,0,0.000374789181085639
"妾",0,0,0,0.000124929727028546
"姑且",0,0,0,0.000124929727028546
"姓孫",0,0,0,0.000249859454057093
"姓朱",0,0,0,0.000249859454057093
"姣好",0,0,0,0.000124929727028546
"威脅",0,0,0,0.000249859454057093
"娛樂",0,0,0,0.000124929727028546
"娼妓",0,0,0,0.000124929727028546
"婢",0,0,0,0.000124929727028546
"婦",0,0,0,0.000124929727028546
"婦女",0,0,0,0.000124929727028546
"媚態",0,0,0,0.000124929727028546
"嫖",0,0,0,0.000249859454057093
"嫖得",0,0,0,0.000249859454057093
"嫻熟",0,0,0,0.000249859454057093
"嫻靜",0,0,0,0.000124929727028546
"嬌媚",0,0,0,0.000124929727028546
"嬌蕊",0,0,0,0.0147417077893685
"子弟",0,0,0,0.000124929727028546
"子水",0,0,0,0.000124929727028546
"子頭",0,0,0,0.000124929727028546
"孔雀",0,0,0,0.000374789181085639
"字句",0,0,0,0.000124929727028546
"孟煙鸝",0,0,0,0.000124929727028546
"孫先生",0,0,0,0.000249859454057093
"學位",0,0,0,0.000124929727028546
"學來",0,0,0,0.000124929727028546
"學生會",0,0,0,0.000124929727028546
"學著開",0,0,0,0.000124929727028546
"安家",0,0,0,0.000124929727028546
"安居樂業",0,0,0,0.000124929727028546
"安得",0,0,0,0.000124929727028546
"安插",0,0,0,0.000124929727028546
"安甯",0,0,0,0.000124929727028546
"完滿",0,0,0,0.000124929727028546
"宣揚",0,0,0,0.000124929727028546
"家來",0,0,0,0.000124929727028546
"家業",0,0,0,0.000124929727028546
"家道中落",0,0,0,0.000124929727028546
"家門口",0,0,0,0.000124929727028546
"宿娼",0,0,0,0.000124929727028546
"宿舍",0,0,0,0.000374789181085639
"寄錢",0,0,0,0.000124929727028546
"富態",0,0,0,0.000124929727028546
"富貴",0,0,0,0.000124929727028546
"寒微",0,0,0,0.000124929727028546
"寓所",0,0,0,0.000249859454057093
"寡母",0,0,0,0.000124929727028546
"寥寥可數",0,0,0,0.000124929727028546
"實心眼兒",0,0,0,0.000124929727028546
"實習",0,0,0,0.000249859454057093
"寫",0,0,0,0.000249859454057093
"寫些",0,0,0,0.000124929727028546
"寫信",0,0,0,0.000124929727028546
"寫著",0,0,0,0.000124929727028546
"寬裕",0,0,0,0.000124929727028546
"寶石",0,0,0,0.000124929727028546
"寸",0,0,0,0.000249859454057093
"射出去",0,0,0,0.000374789181085639
"將他",0,0,0,0.000124929727028546
"將殘茶",0,0,0,0.000124929727028546
"專等",0,0,0,0.000124929727028546
"對不住",0,0,0,0.000124929727028546
"對街",0,0,0,0.000124929727028546
"小丑",0,0,0,0.000124929727028546
"小圈子",0,0,0,0.000124929727028546
"小婦人",0,0,0,0.000124929727028546
"小手",0,0,0,0.000249859454057093
"小氣",0,0,0,0.000124929727028546
"小汽車",0,0,0,0.000124929727028546
"小紅",0,0,0,0.000124929727028546
"小腿",0,0,0,0.000124929727028546
"小菜",0,0,0,0.000124929727028546
"少女",0,0,0,0.000124929727028546
"少惹",0,0,0,0.000124929727028546
"少時",0,0,0,0.000124929727028546
"少頃",0,0,0,0.000124929727028546
"尖子",0,0,0,0.000124929727028546
"尖柔",0,0,0,0.000124929727028546
"尖銳",0,0,0,0.000124929727028546
"尖銳化",0,0,0,0.000124929727028546
"尤為",0,0,0,0.000374789181085639
"就染",0,0,0,0.000124929727028546
"就職",0,0,0,0.000124929727028546
"局面",0,0,0,0.000124929727028546
"居",0,0,0,0.000124929727028546
"居之不疑",0,0,0,0.000124929727028546
"屈辱",0,0,0,0.000249859454057093
"屏",0,0,0,0.000124929727028546
"屏里",0,0,0,0.000124929727028546
"展開",0,0,0,0.000124929727028546
"屢次",0,0,0,0.000124929727028546
"層層",0,0,0,0.000124929727028546
"層樓",0,0,0,0.000249859454057093
"崇高",0,0,0,0.000124929727028546
"崔巍",0,0,0,0.000124929727028546
"工人",0,0,0,0.000124929727028546
"工作",0,0,0,0.000124929727028546
"工場",0,0,0,0.000124929727028546
"工東",0,0,0,0.000249859454057093
"工科",0,0,0,0.000124929727028546
"工程",0,0,0,0.000124929727028546
"工程師",0,0,0,0.000124929727028546
"巴",0,0,0,0.000124929727028546
"巴到",0,0,0,0.000124929727028546
"巷堂",0,0,0,0.000124929727028546
"布制",0,0,0,0.000124929727028546
"布廠",0,0,0,0.000124929727028546
"布條",0,0,0,0.000124929727028546
"希臘",0,0,0,0.000124929727028546
"席上",0,0,0,0.000124929727028546
"席終",0,0,0,0.000124929727028546
"帳里",0,0,0,0.000124929727028546
"帶煙鸝",0,0,0,0.000124929727028546
"干透",0,0,0,0.000124929727028546
"幸福",0,0,0,0.000124929727028546
"幻像",0,0,0,0.000124929727028546
"幻境",0,0,0,0.000124929727028546
"幼小",0,0,0,0.000124929727028546
"幼稚園",0,0,0,0.000124929727028546
"幾下子",0,0,0,0.000124929727028546
"幾十",0,0,0,0.000124929727028546
"幾根",0,0,0,0.000124929727028546
"幾淨",0,0,0,0.000124929727028546
"床櫃",0,0,0,0.000124929727028546
"底子",0,0,0,0.000124929727028546
"店伙",0,0,0,0.000124929727028546
"座子",0,0,0,0.000124929727028546
"廠",0,0,0,0.000124929727028546
"廠方",0,0,0,0.000124929727028546
"廠里",0,0,0,0.000624648635142732
"廣告",0,0,0,0.000374789181085639
"建制",0,0,0,0.000124929727028546
"弄個",0,0,0,0.000124929727028546
"式樣",0,0,0,0.000124929727028546
"弓起",0,0,0,0.000124929727028546
"弗",0,0,0,0.000124929727028546
"弟妹們",0,0,0,0.000124929727028546
"弟弟",0,0,0,0.000999437816228372
"張紙",0,0,0,0.000249859454057093
"彈",0,0,0,0.000124929727028546
"彈下去",0,0,0,0.000124929727028546
"彈了",0,0,0,0.000124929727028546
"彈出",0,0,0,0.000249859454057093
"彈性",0,0,0,0.000374789181085639
"彈的",0,0,0,0.000124929727028546
"彎彎的",0,0,0,0.000124929727028546
"彙",0,0,0,0.000124929727028546
"形勢",0,0,0,0.000124929727028546
"形極",0,0,0,0.000124929727028546
"往下掉",0,0,0,0.000374789181085639
"往下掛",0,0,0,0.000124929727028546
"往前走",0,0,0,0.000124929727028546
"待人",0,0,0,0.000249859454057093
"待得長",0,0,0,0.000124929727028546
"很大",0,0,0,0.000249859454057093
"很暗",0,0,0,0.000124929727028546
"很會",0,0,0,0.000124929727028546
"很漂亮",0,0,0,0.000124929727028546
"很象",0,0,0,0.000124929727028546
"很遠",0,0,0,0.000374789181085639
"很難",0,0,0,0.000124929727028546
"徒弟",0,0,0,0.000124929727028546
"得意非凡",0,0,0,0.000124929727028546
"得法",0,0,0,0.000124929727028546
"得象",0,0,0,0.000124929727028546
"從不",0,0,0,0.000124929727028546
"從中",0,0,0,0.000249859454057093
"從容",0,0,0,0.000124929727028546
"從江",0,0,0,0.000124929727028546
"微",0,0,0,0.000124929727028546
"微帶",0,0,0,0.000124929727028546
"微弱",0,0,0,0.000124929727028546
"微溫",0,0,0,0.000124929727028546
"微覺",0,0,0,0.000124929727028546
"微風",0,0,0,0.000124929727028546
"心不在焉",0,0,0,0.000124929727028546
"心思",0,0,0,0.000124929727028546
"心慌",0,0,0,0.000124929727028546
"心懸",0,0,0,0.000124929727028546
"心提",0,0,0,0.000124929727028546
"心緒",0,0,0,0.000124929727028546
"心腸",0,0,0,0.000249859454057093
"心身",0,0,0,0.000124929727028546
"必定",0,0,0,0.000124929727028546
"必抄",0,0,0,0.000124929727028546
"必須",0,0,0,0.000249859454057093
"忍耐",0,0,0,0.000124929727028546
"忒",0,0,0,0.000124929727028546
"志喜",0,0,0,0.000124929727028546
"志氣",0,0,0,0.000124929727028546
"志願",0,0,0,0.000124929727028546
"忙人",0,0,0,0.000124929727028546
"忙得",0,0,0,0.000124929727028546
"忠實",0,0,0,0.000124929727028546
"忠心",0,0,0,0.000124929727028546
"快要",0,0,0,0.000124929727028546
"怎麼得了",0,0,0,0.000124929727028546
"怎麼樣",0,0,0,0.000124929727028546
"怒目",0,0,0,0.000124929727028546
"思念",0,0,0,0.000124929727028546
"急于",0,0,0,0.000249859454057093
"急忙",0,0,0,0.000249859454057093
"怦",0,0,0,0.000249859454057093
"怦怦",0,0,0,0.000124929727028546
"性來",0,0,0,0.000124929727028546
"性格",0,0,0,0.000124929727028546
"怨憤",0,0,0,0.000249859454057093
"恍恍惚惚",0,0,0,0.000124929727028546
"恰才",0,0,0,0.000124929727028546
"恰是",0,0,0,0.000124929727028546
"悌",0,0,0,0.000499718908114186
"患",0,0,0,0.000124929727028546
"悲傷",0,0,0,0.000249859454057093
"悵然",0,0,0,0.000124929727028546
"悻悻",0,0,0,0.000124929727028546
"情了",0,0,0,0.000124929727028546
"情夫",0,0,0,0.000124929727028546
"惠羅",0,0,0,0.000124929727028546
"惦記",0,0,0,0.000124929727028546
"惱人",0,0,0,0.000124929727028546
"想出",0,0,0,0.000249859454057093
"想通",0,0,0,0.000124929727028546
"意味",0,0,0,0.000124929727028546
"意志堅強",0,0,0,0.000249859454057093
"愚昧無知",0,0,0,0.000124929727028546
"愛丁堡",0,0,0,0.000499718908114186
"愛他",0,0,0,0.000249859454057093
"愛他麼",0,0,0,0.000124929727028546
"愛匠",0,0,0,0.000124929727028546
"愛吃",0,0,0,0.000124929727028546
"愛得",0,0,0,0.000124929727028546
"愛心",0,0,0,0.000124929727028546
"愛的",0,0,0,0.000249859454057093
"愛面子",0,0,0,0.000124929727028546
"感傷",0,0,0,0.000124929727028546
"感情作用",0,0,0,0.000124929727028546
"感想",0,0,0,0.000124929727028546
"慌張",0,0,0,0.000124929727028546
"慧",0,0,0,0.000374789181085639
"慧英",0,0,0,0.000249859454057093
"慧英還",0,0,0,0.000124929727028546
"憂傷",0,0,0,0.000124929727028546
"憂愁",0,0,0,0.000124929727028546
"憎惡",0,0,0,0.000124929727028546
"憧憬",0,0,0,0.000124929727028546
"懸",0,0,0,0.000124929727028546
"戀人",0,0,0,0.000249859454057093
"成熟",0,0,0,0.000124929727028546
"我住",0,0,0,0.000124929727028546
"我的",0,0,0,0.000124929727028546
"我的命",0,0,0,0.000124929727028546
"或",0,0,0,0.000124929727028546
"或者",0,0,0,0.000124929727028546
"戶內運動",0,0,0,0.000124929727028546
"房客",0,0,0,0.000249859454057093
"房頂",0,0,0,0.000249859454057093
"所以然",0,0,0,0.000124929727028546
"所知",0,0,0,0.000124929727028546
"手中",0,0,0,0.000124929727028546
"手伸",0,0,0,0.000124929727028546
"手底",0,0,0,0.000124929727028546
"手拿起",0,0,0,0.000124929727028546
"手握",0,0,0,0.000124929727028546
"手造",0,0,0,0.000124929727028546
"手還",0,0,0,0.000124929727028546
"打人",0,0,0,0.000124929727028546
"打敗",0,0,0,0.000124929727028546
"打碎",0,0,0,0.000249859454057093
"打錯",0,0,0,0.000124929727028546
"扣上",0,0,0,0.000124929727028546
"扭出來",0,0,0,0.000124929727028546
"扭捏",0,0,0,0.000249859454057093
"扭過",0,0,0,0.000124929727028546
"把門",0,0,0,0.000249859454057093
"抓破臉",0,0,0,0.000124929727028546
"抖了起來",0,0,0,0.000124929727028546
"披下",0,0,0,0.000124929727028546
"抱過",0,0,0,0.000124929727028546
"抵抗力",0,0,0,0.000124929727028546
"押著",0,0,0,0.000124929727028546
"抽出來",0,0,0,0.000124929727028546
"抽著",0,0,0,0.000124929727028546
"拉走",0,0,0,0.000124929727028546
"拉雜",0,0,0,0.000124929727028546
"拋入",0,0,0,0.000124929727028546
"拋掉",0,0,0,0.000124929727028546
"拍凳",0,0,0,0.000124929727028546
"拍拍",0,0,0,0.000124929727028546
"拍門",0,0,0,0.000124929727028546
"拖把",0,0,0,0.000124929727028546
"拖泥帶水",0,0,0,0.000124929727028546
"拚命",0,0,0,0.000124929727028546
"招租",0,0,0,0.000124929727028546
"拿件",0,0,0,0.000124929727028546
"拿給",0,0,0,0.000124929727028546
"拿罷",0,0,0,0.000124929727028546
"拿開",0,0,0,0.000124929727028546
"指定",0,0,0,0.000124929727028546
"指示",0,0,0,0.000124929727028546
"挑來",0,0,0,0.000124929727028546
"挑個",0,0,0,0.000124929727028546
"挑去",0,0,0,0.000124929727028546
"挑戰",0,0,0,0.000124929727028546
"挑撥是非",0,0,0,0.000124929727028546
"挖空心思",0,0,0,0.000124929727028546
"振作精神",0,0,0,0.000124929727028546
"振保",0,0,0,0.0327315884814792
"挽留",0,0,0,0.000124929727028546
"挾以",0,0,0,0.000124929727028546
"捐",0,0,0,0.000124929727028546
"掃",0,0,0,0.000124929727028546
"掇過",0,0,0,0.000124929727028546
"掛",0,0,0,0.000249859454057093
"掛上",0,0,0,0.000124929727028546
"掛下",0,0,0,0.000124929727028546
"掛的",0,0,0,0.000124929727028546
"掠",0,0,0,0.000249859454057093
"探手",0,0,0,0.000124929727028546
"探聽",0,0,0,0.000124929727028546
"探著",0,0,0,0.000124929727028546
"接來",0,0,0,0.000124929727028546
"接受",0,0,0,0.000124929727028546
"接吻",0,0,0,0.000124929727028546
"推不掉",0,0,0,0.000124929727028546
"推拿",0,0,0,0.000124929727028546
"推論",0,0,0,0.000124929727028546
"掩",0,0,0,0.000124929727028546
"掩飾",0,0,0,0.000124929727028546
"揀起",0,0,0,0.000124929727028546
"提到",0,0,0,0.000249859454057093
"提早",0,0,0,0.000124929727028546
"提高",0,0,0,0.000124929727028546
"插圖",0,0,0,0.000124929727028546
"揚言",0,0,0,0.000249859454057093
"揮灑自如",0,0,0,0.000124929727028546
"搓弄",0,0,0,0.000124929727028546
"搖",0,0,0,0.000124929727028546
"搖動",0,0,0,0.000124929727028546
"搠",0,0,0,0.000124929727028546
"搬回",0,0,0,0.000124929727028546
"搬家",0,0,0,0.000124929727028546
"搬進",0,0,0,0.000124929727028546
"搶",0,0,0,0.000124929727028546
"搶下",0,0,0,0.000124929727028546
"摸不到",0,0,0,0.000124929727028546
"撇出",0,0,0,0.000124929727028546
"撈一把",0,0,0,0.000124929727028546
"撕將",0,0,0,0.000124929727028546
"撲動",0,0,0,0.000124929727028546
"擁有",0,0,0,0.000249859454057093
"操行",0,0,0,0.000124929727028546
"擔憂",0,0,0,0.000124929727028546
"擤",0,0,0,0.000124929727028546
"擦不掉",0,0,0,0.000124929727028546
"擦掉",0,0,0,0.000124929727028546
"擺脫",0,0,0,0.000124929727028546
"攔腰",0,0,0,0.000124929727028546
"支筆",0,0,0,0.000124929727028546
"支香煙",0,0,0,0.000124929727028546
"收帳",0,0,0,0.000124929727028546
"改一改",0,0,0,0.000124929727028546
"改常",0,0,0,0.000124929727028546
"改過自新",0,0,0,0.000124929727028546
"放個",0,0,0,0.000124929727028546
"放學",0,0,0,0.000124929727028546
"放慢",0,0,0,0.000124929727028546
"放水",0,0,0,0.000249859454057093
"放滿",0,0,0,0.000124929727028546
"故知",0,0,0,0.000124929727028546
"故鄉",0,0,0,0.000124929727028546
"救",0,0,0,0.000124929727028546
"教育費",0,0,0,0.000124929727028546
"散亂",0,0,0,0.000124929727028546
"敬意",0,0,0,0.000124929727028546
"敷",0,0,0,0.000124929727028546
"文藝",0,0,0,0.000124929727028546
"料",0,0,0,0.000124929727028546
"斟酌",0,0,0,0.000124929727028546
"新屋",0,0,0,0.000124929727028546
"新晴",0,0,0,0.000124929727028546
"新聞",0,0,0,0.000374789181085639
"新近",0,0,0,0.000124929727028546
"新里",0,0,0,0.000124929727028546
"斷定",0,0,0,0.000124929727028546
"斷掉",0,0,0,0.000124929727028546
"方形",0,0,0,0.000249859454057093
"旁觀",0,0,0,0.000124929727028546
"旅行",0,0,0,0.000124929727028546
"日月無光",0,0,0,0.000124929727028546
"早該",0,0,0,0.000124929727028546
"早起",0,0,0,0.000124929727028546
"早點",0,0,0,0.000249859454057093
"明月光",0,0,0,0.000124929727028546
"明朗",0,0,0,0.000124929727028546
"昏了頭",0,0,0,0.000249859454057093
"昨兒個",0,0,0,0.000124929727028546
"昨天晚上",0,0,0,0.000124929727028546
"是氣",0,0,0,0.000124929727028546
"是非",0,0,0,0.000249859454057093
"時變",0,0,0,0.000124929727028546
"晃",0,0,0,0.000124929727028546
"晦暗",0,0,0,0.000124929727028546
"普通人",0,0,0,0.000249859454057093
"普通話",0,0,0,0.000124929727028546
"暈床",0,0,0,0.000124929727028546
"暑假",0,0,0,0.000124929727028546
"暖",0,0,0,0.000374789181085639
"暗中",0,0,0,0.000124929727028546
"暴露",0,0,0,0.000124929727028546
"曠野",0,0,0,0.000124929727028546
"曲線美",0,0,0,0.000124929727028546
"更大",0,0,0,0.000124929727028546
"更為",0,0,0,0.000249859454057093
"更要",0,0,0,0.000124929727028546
"更難",0,0,0,0.000124929727028546
"書上",0,0,0,0.000124929727028546
"書桌上",0,0,0,0.000124929727028546
"替換",0,0,0,0.000124929727028546
"最使",0,0,0,0.000124929727028546
"最具",0,0,0,0.000124929727028546
"最壞",0,0,0,0.000124929727028546
"最好",0,0,0,0.000249859454057093
"最有",0,0,0,0.000249859454057093
"最靈",0,0,0,0.000249859454057093
"最鮮",0,0,0,0.000124929727028546
"會淨",0,0,0,0.000124929727028546
"月牙",0,0,0,0.000249859454057093
"有光",0,0,0,0.000124929727028546
"有分寸",0,0,0,0.000124929727028546
"有加",0,0,0,0.000124929727028546
"有勁",0,0,0,0.000124929727028546
"有天",0,0,0,0.000124929727028546
"有夫之婦",0,0,0,0.000124929727028546
"有始有終",0,0,0,0.000124929727028546
"有數",0,0,0,0.000124929727028546
"有條有理",0,0,0,0.000124929727028546
"有洋",0,0,0,0.000124929727028546
"有益",0,0,0,0.000249859454057093
"有空",0,0,0,0.000124929727028546
"有黃漬",0,0,0,0.000124929727028546
"朋友家",0,0,0,0.000124929727028546
"朗",0,0,0,0.000124929727028546
"望到",0,0,0,0.000124929727028546
"朝後飛",0,0,0,0.000124929727028546
"木腿",0,0,0,0.000124929727028546
"未全",0,0,0,0.000124929727028546
"本事",0,0,0,0.000249859454057093
"本色",0,0,0,0.000124929727028546
"本身",0,0,0,0.000249859454057093
"朱粉",0,0,0,0.000124929727028546
"杯盤",0,0,0,0.000124929727028546
"東奔西跑",0,0,0,0.000124929727028546
"東家",0,0,0,0.000124929727028546
"東興",0,0,0,0.000124929727028546
"松松",0,0,0,0.000124929727028546
"架上",0,0,0,0.000124929727028546
"某次",0,0,0,0.000124929727028546
"染織",0,0,0,0.000124929727028546
"染織廠",0,0,0,0.000249859454057093
"柔",0,0,0,0.000124929727028546
"柔情",0,0,0,0.000124929727028546
"柔軟",0,0,0,0.000124929727028546
"柔順",0,0,0,0.000124929727028546
"柳下惠",0,0,0,0.000124929727028546
"根",0,0,0,0.000124929727028546
"桃花",0,0,0,0.000124929727028546
"桃花扇",0,0,0,0.000124929727028546
"桃麗",0,0,0,0.000124929727028546
"條子",0,0,0,0.000249859454057093
"條紋布",0,0,0,0.000124929727028546
"梧桐",0,0,0,0.000124929727028546
"梭梭",0,0,0,0.000124929727028546
"梳起來",0,0,0,0.000124929727028546
"棒",0,0,0,0.000124929727028546
"棕色",0,0,0,0.000124929727028546
"棕黃色",0,0,0,0.000124929727028546
"棺材板",0,0,0,0.000124929727028546
"椅套",0,0,0,0.000124929727028546
"業已",0,0,0,0.000124929727028546
"極深",0,0,0,0.000124929727028546
"極短",0,0,0,0.000124929727028546
"樓房",0,0,0,0.000124929727028546
"樓窗口",0,0,0,0.000124929727028546
"模范",0,0,0,0.000124929727028546
"橘綠",0,0,0,0.000124929727028546
"橙紅",0,0,0,0.000124929727028546
"橫掃",0,0,0,0.000124929727028546
"櫃上",0,0,0,0.000124929727028546
"櫥窗",0,0,0,0.000124929727028546
"欠著",0,0,0,0.000124929727028546
"欠身",0,0,0,0.000124929727028546
"欲望",0,0,0,0.000124929727028546
"欲蓋彌彰",0,0,0,0.000124929727028546
"欺騙",0,0,0,0.000124929727028546
"歌來",0,0,0,0.000124929727028546
"歌劇團",0,0,0,0.000124929727028546
"歌有",0,0,0,0.000124929727028546
"歐洲",0,0,0,0.000124929727028546
"正喝",0,0,0,0.000124929727028546
"正直",0,0,0,0.000124929727028546
"正經人",0,0,0,0.000249859454057093
"正途",0,0,0,0.000124929727028546
"正開",0,0,0,0.000124929727028546
"此刻",0,0,0,0.000124929727028546
"此外",0,0,0,0.000249859454057093
"此過",0,0,0,0.000124929727028546
"步伐",0,0,0,0.000249859454057093
"步行",0,0,0,0.000124929727028546
"歸入",0,0,0,0.000124929727028546
"歸宿",0,0,0,0.000124929727028546
"歸期",0,0,0,0.000124929727028546
"歸納",0,0,0,0.000124929727028546
"死心眼兒",0,0,0,0.000124929727028546
"殷實",0,0,0,0.000124929727028546
"毀的",0,0,0,0.000124929727028546
"母女",0,0,0,0.000249859454057093
"每次",0,0,0,0.000249859454057093
"比作",0,0,0,0.000124929727028546
"比著",0,0,0,0.000124929727028546
"毛毛",0,0,0,0.000124929727028546
"毫未",0,0,0,0.000124929727028546
"毫無顧忌",0,0,0,0.000124929727028546
"氣不過",0,0,0,0.000124929727028546
"氣力",0,0,0,0.000124929727028546
"氣惱",0,0,0,0.000124929727028546
"氣派",0,0,0,0.000124929727028546
"水上",0,0,0,0.000249859454057093
"水壺",0,0,0,0.000124929727028546
"水氣",0,0,0,0.000124929727028546
"水波",0,0,0,0.000124929727028546
"水濺",0,0,0,0.000124929727028546
"水跡",0,0,0,0.000124929727028546
"水還",0,0,0,0.000124929727028546
"水鑽",0,0,0,0.000124929727028546
"水門汀",0,0,0,0.000249859454057093
"水面",0,0,0,0.000249859454057093
"永訣",0,0,0,0.000124929727028546
"汗流浹背",0,0,0,0.000124929727028546
"汗酸",0,0,0,0.000124929727028546
"江灣",0,0,0,0.000499718908114186
"汲引",0,0,0,0.000124929727028546
"沒事",0,0,0,0.000624648635142732
"沒人來",0,0,0,0.000124929727028546
"沒動",0,0,0,0.000124929727028546
"沒年",0,0,0,0.000124929727028546
"沒想到",0,0,0,0.000249859454057093
"沒敢",0,0,0,0.000124929727028546
"沒朝",0,0,0,0.000124929727028546
"沒淋到",0,0,0,0.000124929727028546
"沒滿",0,0,0,0.000124929727028546
"沒照",0,0,0,0.000124929727028546
"沒玩",0,0,0,0.000124929727028546
"沒著落",0,0,0,0.000124929727028546
"沒退",0,0,0,0.000124929727028546
"沙籠",0,0,0,0.000124929727028546
"沫子",0,0,0,0.000124929727028546
"河",0,0,0,0.000124929727028546
"河上",0,0,0,0.000124929727028546
"河里",0,0,0,0.000124929727028546
"油光水滑",0,0,0,0.000124929727028546
"油畫",0,0,0,0.000124929727028546
"治咳嗽",0,0,0,0.000124929727028546
"治家",0,0,0,0.000124929727028546
"沾著",0,0,0,0.000124929727028546
"法子",0,0,0,0.000124929727028546
"波",0,0,0,0.000124929727028546
"波折",0,0,0,0.000124929727028546
"波浪",0,0,0,0.000124929727028546
"洋紗",0,0,0,0.000124929727028546
"洋裝",0,0,0,0.000124929727028546
"洗去",0,0,0,0.000124929727028546
"洗完",0,0,0,0.000249859454057093
"洗澡",0,0,0,0.000249859454057093
"洗縮",0,0,0,0.000124929727028546
"洗頭",0,0,0,0.000249859454057093
"津貼",0,0,0,0.000124929727028546
"洪",0,0,0,0.0016240864513711
"活潑",0,0,0,0.000124929727028546
"活潑大方",0,0,0,0.000124929727028546
"流",0,0,0,0.000499718908114186
"流下來",0,0,0,0.000249859454057093
"流光",0,0,0,0.000124929727028546
"流淚",0,0,0,0.000124929727028546
"流行",0,0,0,0.000124929727028546
"浩浩",0,0,0,0.000124929727028546
"浪漫",0,0,0,0.000249859454057093
"浪花",0,0,0,0.000124929727028546
"浮在",0,0,0,0.000124929727028546
"浴巾",0,0,0,0.000249859454057093
"浴缸",0,0,0,0.000249859454057093
"浴間",0,0,0,0.000124929727028546
"海裝",0,0,0,0.000124929727028546
"消化",0,0,0,0.000124929727028546
"液汁",0,0,0,0.000124929727028546
"淒惶",0,0,0,0.000124929727028546
"淒慘",0,0,0,0.000124929727028546
"淡墨",0,0,0,0.000124929727028546
"深黃",0,0,0,0.000124929727028546
"混亂",0,0,0,0.000124929727028546
"混到",0,0,0,0.000124929727028546
"混合",0,0,0,0.000124929727028546
"淹",0,0,0,0.000124929727028546
"淺淺的",0,0,0,0.000124929727028546
"淺灰",0,0,0,0.000124929727028546
"添上",0,0,0,0.000124929727028546
"清茶",0,0,0,0.000249859454057093
"清香",0,0,0,0.000124929727028546
"渙散",0,0,0,0.000124929727028546
"減少",0,0,0,0.000124929727028546
"測量",0,0,0,0.000124929727028546
"湊上去",0,0,0,0.000124929727028546
"湧起",0,0,0,0.000124929727028546
"溫和",0,0,0,0.000249859454057093
"溫情",0,0,0,0.000249859454057093
"溫暖",0,0,0,0.000124929727028546
"溺愛",0,0,0,0.000124929727028546
"滋養",0,0,0,0.000124929727028546
"滑澤",0,0,0,0.000124929727028546
"滴答",0,0,0,0.000249859454057093
"滿城",0,0,0,0.000124929727028546
"滿房",0,0,0,0.000124929727028546
"漠然",0,0,0,0.000249859454057093
"漲大",0,0,0,0.000124929727028546
